TSS,B2_log,B2,B3_log,B3,B4_log,B4,B5_log,B5,B6_log,B6,B7_log,B7,B8_log,B8,B8A_log,B8A,B11_log,B11,B12_log,B12,NDVI_trans,NDVI,NDWI1_trans,NDWI1,NDWI2_trans,NDWI2,NDWI3_trans,NDWI3,NDWI4_trans,NDWI4,NDWI5_trans,NDWI5,MNDWI1_trans,MNDWI1,MNDWI2_trans,MNDWI2,MNDWI3_trans,MNDWI3,MNDWI4_trans,MNDWI4,NDTI_trans,NDTI,WRI1_trans,WRI1,WRI2_trans,WRI2,AWEI1_trans,AWEI1,AWEI2_trans,AWEI2,AWEI3_trans,AWEI3,AWEI4_trans,AWEI4,SR_trans,SR,red/green_trans,red/green,red/blue_trans,red/blue,Laili,Liu,Budhiman,Guzman,TSS_class,PC1,PC2,PC3,PC4,PC5,PC6,PC7
7.29,0.120016664,16.623880971992598,0.102666669,15.767782056427086,0.082850002,13.372013749476304,0.0902,13.35132681757347,0.088333331,13.874717089468923,0.08996667,14.561391681041032,0.09708333,16.11078097454589,0.0832,13.776798381439836,0.068099998,15.519761233635824,0.056366667,15.422021191658647,0.07910334256,101.57222034248593,0.02795163468,82.27900112855413,0.1754616059,105.79546946524749,0.2653415692,113.79703319803,0.1888780226,127.4817619305658,0.2464937805,141.61068630164604,0.2024204817,105.9050151053858,0.2911339419,114.59065630115558,0.2173548758,109.76331787073015,0.2711302083,122.82016307658355,-0.1068187937,119.25080609546657,1.123095613,3.7651288211405007,1.208971487,3.2337523926765153,-0.073279143,95.4882863175204,0.00592084125,93.57684514310229,-0.04101248275,94.66983494933754,-0.026345819,94.31648739602895,1.171796351,10.608271426479378,0.8069805206,72.95618643445722,0.6903208208,34.887509545100876,14.02596672,0.1123338929,51.58290105,22.05137663,sangat baik,0.10028963541816556,0.5029078027450608,-1.5786511711115645,-0.7933656510780474,-0.6484494094180047,0.1513692609021501,0.43131706188600816
5.05,0.044500001,6.629276142487049,0.0352,6.1524452893228965,0.0118,2.878067159066325,0.0107,2.585450213832173,0.0102,2.619344729144008,0.0124,2.998476295109164,0.0103,2.7372554437288326,0.0098,2.6372911555061345,0.0048,2.162846636521956,0.004,2.1627986592968957,-0.06787330317,87.89445610937507,0.5472527473,134.05747671254886,0.3642384106,122.601324503665,0.4405594406,129.395804199415,0.3846153846,140.6265809801613,0.417218543,150.6150695456021,0.76,157.14477419354836,0.7959183673,160.5990524739223,0.7755102041,159.89910452229222,0.78,162.70360800190116,-0.4978723404,65.21702071337106,3.112582781,8.670641505291112,3.286713287,6.958181596196059,0.105825,103.43869632410691,0.111225,97.86850548298864,0.108025,101.05362143336622,0.109025,100.0239202521282,0.8728813559,8.195549152094557,0.3352272727,29.933609401373648,0.2651685334,13.871532278382443,9.306896916,0.007631242294,10.59170502,0.7411014057,sangat baik,-1.8471725238481018,1.8366886165175755,2.1978164008406176,0.16262562118259394,0.3129717268980466,-2.158871723314013,-0.13664555630926078
18.5,0.120999999,16.75402502695464,0.146799996,22.057655382731845,0.112499997,17.751260127765256,0.109700002,15.99201380253836,0.086300001,13.581808979850258,0.0902,14.596174340229567,0.077,13.01589021040001,0.087499999,14.429385165254653,0.086099997,19.317935909583444,0.081,21.65917285076214,-0.1873350795,76.77724763455376,0.3118855999,110.58948906769429,-0.05579397405,85.20794146019875,-0.0253164557,87.9212025313075,-0.05759491772,110.92977528875059,-0.02452483184,127.31659436079757,0.260626882,111.25399553037418,0.2888498558,114.38247408931684,0.2664618089,114.17430276361436,0.28252468,123.7132221496754,-0.132279213,115.73281516096736,1.589822181,4.915944536959223,1.641139196,4.0084290325832335,-0.01322499575,98.15408223511355,0.021199984,94.19954506061754,0.000799996,96.46080680274525,0.00717499225,95.72977410659654,0.6844444627,6.674561924981997,0.7663487743,69.2506847914648,0.929752049,46.72298920243947,17.65351414,0.1127294239,99.86750077,90.85915348,sangat baik,0.446658584297475,-1.3846663638232644,-1.3750898743204598,-0.581828876219787,-0.395242542882466,0.5180163190385104,-0.1832274703928452
17.3,0.046799999,6.933680100573135,0.0592,9.572920700825732,0.0298,5.536632019168364,0.0287,5.023007180716995,0.017899999,3.7285558021895113,0.0173,3.728922573015205,0.0134,3.2149731015501315,0.0131,3.1381136874622815,0.007,2.6270680115945195,0.0061,2.694517955427766,-0.3796296296,58.88216296639771,0.6308539945,142.39318990811114,0.3137254902,118.10441176505499,0.3743589744,123.50230769595998,0.3282051282,136.83832816351565,0.3578431373,147.48348570059207,0.7885196375,159.76563688096775,0.8131699847,162.1714449805478,0.7993874426,162.0438554089505,0.8021148036,164.43688941455534,-0.3303370787,88.36618903321693,4.362745098,11.75318820472809,4.564102564,9.24794923119359,0.1862,107.00653229694306,0.192275,101.17169003597088,0.188675,104.50813750836289,0.1898,103.4295130701152,0.4496644295,4.779511409055412,0.5033783784,45.26852003607461,0.6367521504,32.23952200581348,14.66422254,0.01199086678,15.8179098,1.750623809,sangat baik,-1.6268315562287918,1.4144812185761337,2.3604268261060475,0.7568496488312612,0.8611062634646144,-0.8845434677198037,-0.3850707146177555
15.4,0.07615,10.818142814988795,0.0964,14.874657588655126,0.063950002,10.580520646369163,0.061949998,9.525716307039573,0.043299999,7.387512284567727,0.044349998,7.761283870253132,0.041250002,7.506727206633517,0.039650001,7.167458755419325,0.035500001,8.640845126953353,0.031800002,9.201749847809651,-0.2157794595,74.1301908762187,0.4006538118,119.44038998202058,0.07491857688,96.844626306742,0.1293634426,101.691580477465,0.07871321951,120.08360152084101,0.123127031,135.10406432254607,0.4617134082,129.73319862194063,0.5039001325,133.9831547553981,0.4750389863,132.90955500667965,0.4897649546,139.95599429518649,-0.202369801,106.04805505264822,2.089250759,6.147394160567101,2.195071776,5.001373717881919,0.1356624928,104.76317881432253,0.160637486,99.882306352571,0.14583749,102.67326005135321,0.1504624888,101.77098573343675,0.6450351948,6.35646607820884,0.6633817635,59.860381335730295,0.8397899146,42.27601284256144,16.70582419,0.04301863614,33.85426466,8.942413617,sangat baik,-0.8271081651776225,-0.3499120996188014,0.10195733808561173,-0.3343878897531208,0.5831802581740777,0.019578543158112197,-0.31299951126164277
8.03,0.0502,7.383669083996883,0.048799999,8.090714546654693,0.035399999,6.363740939057617,0.038600001,6.363663647923479,0.0372,6.508786659231088,0.0381,6.829592487391867,0.0297,5.726843366868575,0.043900002,7.812457622581798,0.0348,8.493138114784184,0.0361,10.290507900154486,-0.08755758967,86.06262066023437,0.2433120923,103.75216173931311,-0.07906976744,83.135813953654,-0.09726443769,81.51603343464775,-0.07750759878,109.59253140924021,-0.0992248062,123.3767605159496,0.1674641049,102.69263683997161,0.1495877403,101.6894783085845,0.1648998724,105.0515956566302,0.1519138655,113.47640064498552,-0.1591448969,112.02065192847412,1.305426326,4.214704792133507,1.279635228,3.3604197680983994,-0.047125004,96.64926520352671,-0.055900004,91.05734284720957,-0.050700004,94.254885192549,-0.052325004,93.22116674170327,0.8389830745,7.921935783953613,0.7254098304,65.51716758637671,0.7051792629,35.62198679160022,15.41606591,0.03500557437,17.92005835,2.287364174,sangat baik,-1.1752581307435905,-1.7227678615768978,-2.2022175849163403,-0.7333493832080277,-0.7746132855993608,-0.06702030871117685,0.15203744653890874
7.72,0.0612,8.839515366883628,0.068800002,10.941111150466483,0.037999999,6.747755863294579,0.0295,5.131343045911876,0.0092,2.475291324325968,0.0105,2.7152420240843727,0.0069,2.2133070448280527,0.0053,1.954351339202297,0.002,1.5720194318841485,0.0013,1.479159564271491,-0.6926503272,29.752206430841852,0.8177014579,161.02337687762707,0.5505617978,139.188764049145,0.6829268293,150.9725609784325,0.5975609756,154.92702537413533,0.6292134831,161.79612880430167,0.9435028265,174.00809200429677,0.9629101294,175.8194569905574,0.9529243951,175.8351703053186,0.9533898318,176.2933001392609,-0.2883895385,94.16228627770107,12.00000011,30.584499075218126,13.02439037,24.413328767210384,0.259975008,110.2813954688084,0.264700008,104.12336391228445,0.261900008,107.64461571329481,0.262775008,106.50624675179077,0.1815789521,2.615632669731276,0.5523255508,49.732365286753215,0.6209150163,31.456666403057593,14.12217006,0.006089419517,18.98887421,2.589754644,sangat baik,-1.6570416234303302,3.3878277856338186,3.442260064490416,4.538307566413376,1.357429994966297,-0.7676785646269808,-0.20330507609447404
16.4,0.300999999,40.57696420146502,0.318300009,46.49980444685336,0.296299994,44.8981608672686,0.302899987,42.15512321580464,0.244499996,36.37105690179716,0.254799992,39.13320525854876,0.218700007,34.852211325658615,0.237900004,37.254752228987144,0.073600002,16.680315515356096,0.036899999,10.4930673788142,-0.1506795861,80.1884371747925,0.1854748585,97.98532680408644,0.496407802,134.36770457305,0.7112676202,153.49559988830498,0.5676838873,152.9206178318068,0.6219637441,161.41376231323886,0.6243939784,144.68301824728775,0.79222974,160.2628538560319,0.6889076618,152.12011117744686,0.7180403218,157.84742385934362,-0.03579566367,129.0644201071297,2.102634225,6.1803940025750785,2.404538296,5.376850220423097,0.7217250208,130.77841949525188,0.969450041,132.84538023207864,0.822650029,131.6634621063415,0.8685250328,132.04555884036182,0.7381033123,7.107674695401807,0.9308827698,84.2557250905414,0.9843853654,49.423603945663444,18.29448117,0.4613543453,5998.302168,589293.3583,sangat baik,3.61988388425455,3.2653137997730117,1.690433442117121,-0.2829063998881894,5.332099206281379,1.1318776721153656,0.20674600050935904
14.3,0.069899999,9.990957294635301,0.0594,9.601424662588254,0.027799999,5.241235775903423,0.0272,4.819877433476593,0.0211,4.189526841660644,0.020300001,4.176134728967123,0.0207,4.339921134484158,0.019300001,4.07905314168975,0.0209,5.560103063189352,0.0177,5.631634067388765,-0.146391735,80.58746802844406,0.4831460674,127.66552784260284,-0.004807692308,89.7469951922803,0.078125,97.130078125,-0.005208333333,114.44781683869995,0.07211538462,132.41360274459726,0.4794520548,131.36332302303998,0.5408560311,137.35148693474784,0.4993514916,135.09340333147898,0.5193026152,142.2710534301122,-0.3623853367,83.93792413380532,2.096153822,6.164415161582169,2.270833307,5.137179070866468,0.09135,102.7961529249554,0.11295,97.93880768353021,0.10015,100.71630817743815,0.10415,99.8183830811262,0.7446043433,7.160148417220007,0.4680134512,42.043337567264324,0.3977110071,20.42332488706976,10.61491532,0.01489684052,15.12848344,1.591158137,sangat baik,-1.4395884520828397,-0.8389121345249206,0.2952606415867689,-0.31527298136830323,0.27061316005710845,-1.4822220756579998,-0.0031563039991603175
15.4,0.075499997,10.73211513758741,0.075300001,11.867489765228692,0.065099999,10.750372958225983,0.066600002,10.155419065164144,0.057500001,9.433070921090707,0.059999999,10.09423998855432,0.051899999,9.147918052647666,0.055599999,9.588100689678564,0.054400001,12.628928758258557,0.050700001,13.98722325978782,-0.1128205147,83.71163264657497,0.1839622799,97.83451061631855,-0.02351836312,88.081277723242,0.01169588694,91.2162263348335,-0.02436649123,113.16124325710828,0.01128878645,129.2054799548596,0.1611410923,102.11157237884645,0.1952380921,105.85026331968356,0.1658730132,105.13900712984739,0.1896684628,116.43547470804134,-0.07264958689,123.97213288825073,1.320790216,4.252587799616617,1.368421053,3.5195716509206907,-0.0789750025,95.2354478426175,-0.0540000025,91.1347772161848,-0.0688000025,93.47960018603113,-0.0641750025,92.72155337389447,0.7972350199,7.5849621864532395,0.8645418079,78.20561487615106,0.8622516766,43.386334704991675,16.99639295,0.0648295867,34.73295457,9.447249482,sangat baik,-0.5874043609732655,-1.1331665303679261,-2.060754000474434,-0.7092037105264386,-0.8743620654709588,0.6792494187809389,0.2546228369155561
5.38,0.059700001,8.64099100611237,0.050799999,8.375754164279929,0.039900001,7.028382449479222,0.042300001,6.864717024449803,0.0438,7.4595391310301515,0.043299999,7.604759816915363,0.041299999,7.5144318678393525,0.046799999,8.252573937795503,0.041200001,9.843600507823176,0.035799999,10.214547747507552,0.01724135468,95.81529426071528,0.1031487536,89.77675549757878,0.00121209697,90.28290693275424,0.07133592922,96.5256810988105,0.001296990955,114.88468443388446,0.06666666667,132.1262258937434,0.1043478043,96.89245241580129,0.1732101657,103.84253583507932,0.1108544829,100.19701848055028,0.1630434783,114.34870099841385,-0.1201763837,117.40512241001537,1.099393939,3.706687196427995,1.176394324,3.175356620283133,-0.0852250105,94.9580107866559,-0.048774997,91.3477217869047,-0.070375005,93.41213742776195,-0.0636250025,92.7447421829306,1.035087668,9.504813620806004,0.785433106,70.99112247651115,0.6683417141,33.8010461284866,14.77073659,0.04164243128,19.81003501,2.835725278,sangat baik,-1.0391794434286936,-0.8365713151823776,-2.343450742006246,-0.8065578681693304,-0.8771819716681346,0.04060272625291411,0.4106211283902048
12.88,0.098499998,13.776157497791178,0.093900003,14.518358494183007,0.078100003,12.67044817020298,0.082099997,12.254425776215806,0.080399998,12.731893459263608,0.087499999,14.193683384965771,0.095700003,15.89760686666171,0.090599999,14.899854816486187,0.079499997,17.925271784365755,0.0854,22.773251375988725,0.1012658193,103.63467815791593,-0.009493670586,78.54540461329,0.09246578767,98.40676674732174,0.05687467051,95.23826754215274,0.08945337234,120.80486068195789,0.05878997146,131.71079241281134,0.0830450173,94.93479500916902,0.04740659709,92.37621450400775,0.08031235783,97.45360031582783,0.04901962514,105.41190785043229,-0.09186046191,121.31767212042837,0.9817351941,3.4165740080687965,0.9497515359,2.76909102040603,-0.1849499685,90.53123265238561,-0.2247749888,84.17485992091136,-0.2011749768,87.8095260800594,-0.2085499805,86.63449192946449,1.225352104,11.04055204238265,0.8317358946,75.21380731918626,0.7928934476,39.957843298211465,15.84131419,0.1081750083,46.40243354,17.576079,sangat baik,0.13249516067504427,-0.5351318965804558,-2.867588865504295,-0.8870079419009632,-1.8177562780022023,0.43705833114149734,0.29666247194545003
15.0,0.126800001,17.52165333172152,0.118100002,17.967337724928555,0.100900002,16.037963511967515,0.1087,15.856593700205094,0.098899998,15.396881448397348,0.100299999,16.1017879476591,0.088200003,14.741838339674695,0.095899999,15.704206155688484,0.092900001,20.75280282202841,0.081299998,21.735132243810078,-0.06716022562,87.96081567664088,0.144934553,93.94313400401927,-0.02595250081,87.86457861538975,0.04070799386,93.7990291533865,-0.02772860161,112.93545942044932,0.03810052373,130.61958740107957,0.1194312827,98.27857542437935,0.184553681,104.87643648583865,0.1263791424,101.59150667597928,0.1744075994,115.23938129700718,-0.07853881135,123.15838987728975,1.209276638,3.9776268548401084,1.292035414,3.382647561208917,-0.1767249995,90.89633797460846,-0.09842497925,89.32424178167284,-0.1448249913,90.2231892013933,-0.1303249875,89.93257270133553,0.8741328172,8.205650447123368,0.8543607137,77.2771275547592,0.7957413344,40.098619029686425,15.57107457,0.1301929226,77.12103034,52.21411091,sangat baik,0.4880856592933796,-1.0465794203338776,-2.2490985937593977,-0.7535531698704421,-1.3540283675473168,0.5119115643634122,0.3598450363092478
